instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
ResAllocation-PT-R003C005	CTLF	1200	0.13	83260	16	16	0	0	5/20	rc=0
GPUForwardProgress-PT-04a	CTLC	1373	0.06	81056	16	16	0	0	5/29	rc=0
GPUForwardProgress-PT-04a	CTLF	1373	0.07	81660	16	16	0	0	5/29	rc=0
RwMutex-PT-r0010w0050	CTLF	1074	0.44	85212	16	16	0	0		rc=0
RwMutex-PT-r0010w0050	CTLC	1074	0.45	83792	16	16	0	0		rc=0
RobotManipulation-PT-00002	CTLF	1430	0.12	82700	16	16	0	0		rc=0
HouseConstruction-PT-00002	CTLC	1501	0.10	82320	16	16	0	0	1/18	rc=0
HouseConstruction-PT-00002	CTLF	1501	0.09	83136	16	16	0	0	1/18	rc=0
RobotManipulation-PT-00002	CTLC	1430	0.18	83996	16	16	0	0		rc=0
Railroad-PT-005	CTLC	1838	0.26	84232	16	16	0	0	6/56	rc=0
Railroad-PT-005	CTLF	1838	0.27	84868	16	16	0	0	6/56	rc=0
SharedMemory-PT-000005	CTLF	1863	0.25	82412	16	16	0	0		rc=0
SharedMemory-PT-000005	CTLC	1863	0.29	82888	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLF	1124	6.29	89468	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLC	2048	0.04	81056	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLF	2048	0.06	81884	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLC	1124	8.10	88300	16	16	0	0		rc=0
RwMutex-PT-r0010w0500	CTLC	1524	59.02	129860	0	0	0	16		rc=0
RwMutex-PT-r0010w0500	CTLF	1524	59.02	129868	0	0	0	16		rc=0
FileSystem-PT-N02I05B05	CTLC	1632	59.01	115312	1	1	0	15		rc=0
FileSystem-PT-N02I05B05	CTLF	1632	59.01	108144	2	2	0	14		rc=0
AutonomousCar-PT-02a	CTLC	2314	0.20	86656	16	16	0	0	15/69	rc=0
AutonomousCar-PT-02a	CTLF	2314	0.21	86596	16	16	0	0	15/69	rc=0
RwMutex-PT-r0010w1000	CTLC	2024	59.04	166832	0	0	0	16		rc=0
RwMutex-PT-r0010w1000	CTLF	2024	59.04	173976	0	0	0	16		rc=0
BridgeAndVehicles-PT-V04P05N02	CTLC	2874	0.80	96780	16	16	0	0	32/52	rc=0
BridgeAndVehicles-PT-V04P05N02	CTLF	2874	1.23	103324	16	16	0	0	32/52	rc=0
ServersAndClients-PT-100020	CTLC	2201	59.08	161276	0	0	0	16		rc=0
ServersAndClients-PT-100020	CTLF	2201	59.08	161256	0	0	0	16		rc=0
IBM319-PT-none	CTLF	2482	7.86	122080	16	16	0	0	2/178	rc=0
FMS-PT-00002	CTLC	3444	0.05	80960	16	16	0	0		rc=0
IBM319-PT-none	CTLC	2482	7.97	110216	16	16	0	0	2/178	rc=0
FMS-PT-00002	CTLF	3444	0.05	80916	16	16	0	0		rc=0
ShieldRVs-PT-001B	CTLF	3596	3.23	101540	16	16	0	0	21/48	rc=0
ShieldRVs-PT-001B	CTLC	3596	3.49	106556	16	16	0	0	21/48	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLC	2662	12.06	180052	16	16	0	0	22/59	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLF	2662	29.08	289420	16	16	0	0	22/59	rc=0
DoubleExponent-PT-002	CTLC	3708	38.91	177600	16	16	0	0	21/98	rc=0
DNAwalker-PT-01track12Block1	CTLC	3795	0.21	86696	16	16	0	0	69/82	rc=0
DNAwalker-PT-01track12Block1	CTLF	3795	0.26	88672	16	16	0	0	69/82	rc=0
CloudOpsManagement-PT-00002by00001	CTLC	3857	0.06	81332	16	16	0	0	3/29	rc=0
CloudOpsManagement-PT-00002by00001	CTLF	3857	0.12	83284	16	16	0	0	3/29	rc=0
StigmergyCommit-PT-03a	CTLC	4055	0.22	85920	16	16	0	0	48/332	rc=0
StigmergyCommit-PT-03a	CTLF	4055	0.28	86828	16	16	0	0	48/332	rc=0
EGFr-PT-02010	CTLC	4200	0.36	91720	16	16	0	0	60/68	rc=0
EGFr-PT-02010	CTLF	4200	0.36	91728	16	16	0	0	60/68	rc=0
RwMutex-PT-r0010w2000	CTLC	3024	59.09	396252	0	0	0	16		rc=0
RwMutex-PT-r0010w2000	CTLF	3024	59.09	391560	0	0	0	16		rc=0
StigmergyElection-PT-05a	CTLC	4411	0.11	83776	16	16	0	0	30/450	rc=0
StigmergyElection-PT-05a	CTLF	4411	0.10	83728	16	16	0	0	30/450	rc=0
SafeBus-PT-03	CTLC	4650	0.69	92468	16	16	0	0	27/91	rc=0
SafeBus-PT-03	CTLF	4650	1.03	97340	16	16	0	0	27/91	rc=0
CloudDeployment-PT-2a	CTLC	4807	0.24	85124	16	16	0	0	22/174	rc=0
CloudDeployment-PT-2a	CTLF	4807	0.25	85008	16	16	0	0	22/174	rc=0
DNAwalker-PT-03track12BlockBoth	CTLC	5248	0.38	92276	16	16	0	0	71/84	rc=0
DNAwalker-PT-03track12BlockBoth	CTLF	5248	0.33	89756	16	16	0	0	71/84	rc=0
DNAwalker-PT-02track12Block2	CTLC	5459	0.32	89196	16	16	0	0	71/84	rc=0
SieveSingleMsgMbox-PT-d1m04	CTLC	3262	59.01	186852	2	2	0	14	26/749	rc=0
DNAwalker-PT-02track12Block2	CTLF	5459	0.25	87472	16	16	0	0	71/84	rc=0
Dekker-PT-010	CTLC	6144	0.27	86824	16	16	0	0	10/120	rc=0
Dekker-PT-010	CTLF	6144	0.25	86400	16	16	0	0	10/120	rc=0
SieveSingleMsgMbox-PT-d1m04	CTLF	3262	59.01	136920	0	0	0	16	26/749	rc=0
ResAllocation-PT-R010C002	CTLC	6144	1.39	109488	16	16	0	0	2/22	rc=0
ResAllocation-PT-R010C002	CTLF	6144	2.04	118724	16	16	0	0	2/22	rc=0
AutoFlight-PT-02a	CTLC	6949	0.28	86916	16	16	0	0	10/55	rc=0
AutoFlight-PT-02a	CTLF	6949	0.73	96592	16	16	0	0	10/55	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLC	7006	0.45	90788	16	16	0	0	1/6	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLF	7006	0.38	90244	16	16	0	0	1/6	rc=0
Raft-PT-02	CTLC	7381	0.05	81400	16	16	0	0	12/52	rc=0
Raft-PT-02	CTLF	7381	0.04	80608	16	16	0	0	12/52	rc=0
SieveSingleMsgMbox-PT-d2m04	CTLC	3601	59.03	373056	0	0	0	16	14/1954	rc=0
DoubleExponent-PT-002	CTLF	3708	41.14	152136	16	16	0	0	21/98	rc=0
SieveSingleMsgMbox-PT-d2m04	CTLF	3601	59.02	227832	1	1	0	15		rc=0
PhaseVariation-PT-D02CS010	CTLC	7716	0.33	87148	16	16	0	0		rc=0
PhaseVariation-PT-D02CS010	CTLF	7716	0.50	89796	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLC	7997	0.48	91500	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLC	8001	0.05	81376	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLF	8001	0.06	81912	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLF	7997	0.45	92856	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLC	7424	1.75	105892	16	16	0	0	16/28	rc=0
ShieldRVt-PT-003A	CTLC	8193	0.05	81088	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLF	8193	0.04	80508	16	16	0	0		rc=0
GlobalResAllocation-PT-03	CTLC	6320	7.29	143160	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLF	7424	3.79	142656	16	16	0	0	16/28	rc=0
GlobalResAllocation-PT-03	CTLF	6320	14.30	232032	16	16	0	0		rc=0
IBM703-PT-none	CTLF	8370	30.94	334256	16	16	0	0	19/284	rc=0
PGCD-PT-D02N005	CTLC	8484	2.65	108876	16	16	0	0	3/9	rc=0
PGCD-PT-D02N005	CTLF	8484	1.66	102724	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLC	9143	0.53	96776	16	16	0	0	14/27	rc=0
ShieldIIPs-PT-001A	CTLF	9143	0.87	103668	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLC	10380	0.82	96616	16	16	0	0	1/22	rc=0
ServersAndClients-PT-100040	CTLC	4201	59.06	200744	0	0	0	16		rc=0
CryptoMiner-PT-D03N010	CTLC	10636	0.26	86564	16	16	0	0	4/12	rc=0
GPPP-PT-C0001N0000000001	CTLF	10380	0.97	96468	16	16	0	0	1/22	rc=0
CryptoMiner-PT-D03N010	CTLF	10636	0.30	87048	16	16	0	0	4/12	rc=0
ServersAndClients-PT-100040	CTLF	4201	59.06	207260	0	0	0	16		rc=0
IBM703-PT-none	CTLC	8370	49.28	443236	16	16	0	0	19/284	rc=0
Sudoku-PT-AN03	CTLC	11776	14.49	119060	16	16	0	0		rc=0
Sudoku-PT-AN03	CTLF	11776	16.49	125952	16	16	0	0		rc=0
ServersAndClients-PT-100080	CTLC	8201	59.12	290776	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.12	283880	0	0	0	16		rc=0
ServersAndClients-PT-200040	CTLC	8401	59.13	377644	0	0	0	16		rc=0
PGCD-PT-D02N006	CTLC	15670	2.09	103388	16	16	0	0	3/9	rc=0
PGCD-PT-D02N006	CTLF	15670	1.99	102516	16	16	0	0	3/9	rc=0
ShieldRVs-PT-002A	CTLC	16021	1.43	117724	16	16	0	0	30/41	rc=0
ShieldRVs-PT-002A	CTLF	16021	1.29	116848	16	16	0	0	30/41	rc=0
ServersAndClients-PT-200040	CTLF	8401	59.13	378444	0	0	0	16		rc=0
DBSingleClientW-PT-d0m04	CTLC	13654	35.69	154084	16	16	0	0	87/150	rc=0
IBM5964-PT-none	CTLF	15546	27.96	156656	16	16	0	0	1/139	rc=0
IBM5964-PT-none	CTLC	15546	44.42	175216	16	16	0	0	1/139	rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.43	90772	16	16	0	0		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.52	92540	16	16	0	0		rc=0
DBSingleClientW-PT-d0m04	CTLF	13654	59.02	260896	15	15	0	1	87/150	rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	8.70	175072	16	16	0	0	71/158	rc=0
SupplyChain-PT-00005	CTLC	14258	59.00	148188	1	1	0	15		rc=0
SupplyChain-PT-00005	CTLF	14258	59.01	137544	1	1	0	15		rc=0
LamportFastMutEx-PT-3	CTLC	19742	4.09	96640	16	16	0	0	72/156	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	14.40	206860	16	16	0	0	71/158	rc=0
StigmergyElection-PT-06a	CTLC	20473	0.13	90152	16	16	0	0	36/1042	rc=0
StigmergyElection-PT-06a	CTLF	20473	0.15	90172	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.05	80576	16	16	0	0		rc=0
FlexibleBarrier-PT-04a	CTLF	20737	0.10	82032	16	16	0	0		rc=0
Peterson-PT-2	CTLC	20754	1.37	95376	16	16	0	0	30/126	rc=0
Peterson-PT-2	CTLF	20754	2.96	99496	16	16	0	0	30/126	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.25	408936	0	0	0	16		rc=0
ServersAndClients-PT-100160	CTLF	16201	59.25	445488	0	0	0	16		rc=0
AutonomousCar-PT-03a	CTLC	22521	0.53	97084	16	16	0	0	20/121	rc=0
AutonomousCar-PT-03a	CTLF	22521	0.73	101804	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	0.31	87200	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	0.13	83280	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.23	86320	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.14	82668	16	16	0	0		rc=0
