instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
PGCD-PT-D02N006	CTLC	15670	2.47	103264	16	16	0	0	3/9	rc=0
PGCD-PT-D02N006	CTLF	15670	2.15	103304	16	16	0	0	3/9	rc=0
ShieldRVs-PT-002A	CTLC	16021	1.31	118448	16	16	0	0	30/41	rc=0
ShieldRVs-PT-002A	CTLF	16021	1.35	117872	16	16	0	0	30/41	rc=0
DBSingleClientW-PT-d0m04	CTLF	13654	48.99	263852	16	16	0	0	87/150	rc=0
SupplyChain-PT-00005	CTLC	14258	59.01	174776	6	6	0	10		rc=0
SupplyChain-PT-00005	CTLF	14258	59.01	177000	6	6	0	10		rc=0
IBM5964-PT-none	CTLC	15546	59.01	139856	8	8	0	8	1/139	rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.44	90760	16	16	0	0		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.53	92812	16	16	0	0		rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	9.25	175440	16	16	0	0	71/158	rc=0
IBM5964-PT-none	CTLF	15546	59.01	140012	7	7	0	9	1/139	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	14.54	206832	16	16	0	0	71/158	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.25	403244	0	0	0	16		rc=0
ServersAndClients-PT-100160	CTLF	16201	59.25	404136	0	0	0	16		rc=0
LamportFastMutEx-PT-3	CTLC	19742	3.97	96808	16	16	0	0	72/156	rc=0
StigmergyElection-PT-06a	CTLC	20473	0.13	90324	16	16	0	0	36/1042	rc=0
StigmergyElection-PT-06a	CTLF	20473	0.13	90328	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.05	80592	16	16	0	0		rc=0
FlexibleBarrier-PT-04a	CTLF	20737	0.10	81856	16	16	0	0		rc=0
Peterson-PT-2	CTLC	20754	1.27	95748	16	16	0	0	30/126	rc=0
Peterson-PT-2	CTLF	20754	2.93	100228	16	16	0	0	30/126	rc=0
LamportFastMutEx-PT-3	CTLF	19742	9.83	135632	16	16	0	0	72/156	rc=0
ServersAndClients-PT-200080	CTLC	16401	59.26	526912	0	0	0	16		rc=0
AutonomousCar-PT-03a	CTLC	22521	0.53	96788	16	16	0	0	20/121	rc=0
AutonomousCar-PT-03a	CTLF	22521	0.72	101204	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	0.30	86976	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	0.13	83380	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.23	86128	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.14	82772	16	16	0	0		rc=0
ShieldRVt-PT-001B	CTLF	21947	6.65	117912	16	16	0	0	19/53	rc=0
ShieldRVt-PT-001B	CTLC	21947	9.58	132820	16	16	0	0	19/53	rc=0
StigmergyCommit-PT-04a	CTLC	25867	0.42	90624	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLF	25867	0.27	87140	16	16	0	0	60/592	rc=0
ServersAndClients-PT-200080	CTLF	16401	59.27	512884	0	0	0	16		rc=0
BART-PT-002	CTLC	17424	59.03	407572	0	0	0	16		rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	19.99	223376	16	16	0	0	27/73	rc=0
BART-PT-002	CTLF	17424	59.03	428304	0	0	0	16		rc=0
Anderson-PT-04	CTLC	29641	9.29	154420	16	16	0	0	136/200	rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	20.25	222604	16	16	0	0	1/18	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	0.55	96252	16	16	0	0	8/24	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.25	87868	16	16	0	0	8/24	rc=0
Anderson-PT-04	CTLF	29641	3.82	113528	16	16	0	0	136/200	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	43.06	575860	16	16	0	0	27/73	rc=0
Parking-PT-104	CTLC	31745	3.66	136604	16	16	0	0	8/97	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	28.84	239964	16	16	0	0	1/18	rc=0
Parking-PT-104	CTLF	31745	4.41	146724	16	16	0	0	8/97	rc=0
ParamProductionCell-PT-1	CTLC	25632	59.01	283072	15	15	0	1	31/202	rc=0
ParamProductionCell-PT-1	CTLF	25632	59.01	185380	14	14	0	2	31/202	rc=0
EisenbergMcGuire-PT-03	CTLF	31265	22.83	166004	16	16	0	0	99/216	rc=0
EisenbergMcGuire-PT-03	CTLC	31265	49.36	215960	16	16	0	0	99/216	rc=0
ServersAndClients-PT-100320	CTLC	32201	59.51	493048	0	0	0	16		rc=0
ServersAndClients-PT-100320	CTLF	32201	59.50	499248	0	0	0	16		rc=0
ServersAndClients-PT-200160	CTLC	32401	59.53	606408	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.09	83256	16	16	0	0	6/25	rc=0
ServersAndClients-PT-200160	CTLF	32401	59.52	606392	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.08	82716	16	16	0	0	6/25	rc=0
Murphy-PT-D1N010	CTLF	39780	1.01	99532	16	16	0	0	2/14	rc=0
Murphy-PT-D1N010	CTLC	39780	1.25	96756	16	16	0	0	2/14	rc=0
HexagonalGrid-PT-110	CTLC	40193	1.20	104200	16	16	0	0		rc=0
SmartHome-PT-01	CTLC	43201	0.06	81868	16	16	0	0	3/113	rc=0
HexagonalGrid-PT-110	CTLF	40193	1.27	106756	16	16	0	0		rc=0
SmartHome-PT-01	CTLF	43201	0.04	81152	16	16	0	0	3/113	rc=0
AirplaneLD-PT-0010	CTLC	43463	0.12	82108	16	16	0	0	19/88	rc=0
AirplaneLD-PT-0010	CTLF	43463	0.17	82104	16	16	0	0	19/88	rc=0
ERK-PT-000010	CTLF	47047	0.83	93832	16	16	0	0		rc=0
ERK-PT-000010	CTLC	47047	2.03	100584	16	16	0	0		rc=0
ServersAndClients-PT-400080	CTLC	32801	59.49	786556	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLF	32801	59.49	799696	0	0	0	16		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLC	33708	59.07	388604	0	0	0	16		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLF	33708	59.06	388384	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLC	57040	8.11	115808	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLC	58320	0.23	88396	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLF	58320	0.14	84512	16	16	0	0		rc=0
PermAdmissibility-PT-01	CTLC	52537	59.01	98824	0	0	0	16		rc=0
PermAdmissibility-PT-01	CTLF	52537	59.01	99836	0	0	0	16		rc=0
LastZero-PT-N08	CTLC	52919	59.02	339836	0	0	0	16	240/857	rc=0
UtilityControlRoom-PT-Z4T4N02	CTLF	57040	15.85	207852	16	16	0	0		rc=0
Referendum-PT-0010	CTLC	59050	0.13	81388	16	16	0	0		rc=0
Referendum-PT-0010	CTLF	59050	0.03	80028	16	16	0	0		rc=0
TokenRing-PT-010	CTLC	58905	10.72	152948	16	16	0	0	1111/1111	rc=0
ShieldPPPs-PT-001A	CTLC	61496	4.75	187500	16	16	0	0	14/29	rc=0
ShieldPPPs-PT-001A	CTLF	61496	6.78	196124	16	16	0	0	14/29	rc=0
Szymanski-PT-a02	CTLC	62187	6.06	208420	16	16	0	0	25/224	rc=0
Philosophers-PT-000010	CTLF	59049	16.83	163508	16	16	0	0		rc=0
Philosophers-PT-000010	CTLC	59049	18.47	161120	16	16	0	0		rc=0
TokenRing-PT-010	CTLF	58905	20.48	168532	16	16	0	0	1111/1111	rc=0
Szymanski-PT-a02	CTLF	62187	8.74	216392	16	16	0	0	25/224	rc=0
LastZero-PT-N08	CTLF	52919	59.02	294648	0	0	0	16	240/857	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLC	62547	59.02	592072	4	4	0	12	22/59	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLF	62547	59.03	643456	3	3	0	13	22/59	rc=0
ServersAndClients-PT-200320	CTLC	64401	60.04	854368	0	0	0	16		rc=124
SmartHome-PT-02	CTLC	86401	0.05	81388	16	16	0	0	3/127	rc=0
SmartHome-PT-02	CTLF	86401	0.05	81368	16	16	0	0	3/127	rc=0
