instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
ServersAndClients-PT-400080	CTLF	32801	59.39	1234464	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLC	57040	1.43	113512	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLC	58320	0.13	85160	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLF	58320	0.10	83760	16	16	0	0		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLF	57040	3.42	128992	16	16	0	0		rc=0
LastZero-PT-N08	CTLC	52919	18.61	243536	16	16	0	0	240/857	rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLC	33708	59.06	450508	0	0	0	16		rc=0
Philosophers-PT-000010	CTLF	59049	1.30	104160	16	16	0	0		rc=0
Philosophers-PT-000010	CTLC	59049	2.53	113472	16	16	0	0		rc=0
Referendum-PT-0010	CTLC	59050	0.11	81408	16	16	0	0		rc=0
Referendum-PT-0010	CTLF	59050	0.03	80300	16	16	0	0		rc=0
LastZero-PT-N08	CTLF	52919	19.53	198104	16	16	0	0	240/857	rc=0
TokenRing-PT-010	CTLC	58905	8.14	150880	16	16	0	0	1111/1111	rc=0
ShieldPPPs-PT-001A	CTLC	61496	1.94	139336	16	16	0	0	14/29	rc=0
ShieldPPPs-PT-001A	CTLF	61496	2.27	150528	16	16	0	0	14/29	rc=0
Szymanski-PT-a02	CTLC	62187	4.47	147896	16	16	0	0	25/224	rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLF	33708	59.05	450684	0	0	0	16		rc=0
RingSingleMessageInMbox-PT-d0m010	CTLC	62547	3.98	132296	16	16	0	0	22/59	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLF	62547	4.52	172628	16	16	0	0	22/59	rc=0
Szymanski-PT-a02	CTLF	62187	9.73	172804	16	16	0	0	25/224	rc=0
TokenRing-PT-010	CTLF	58905	17.31	164080	16	16	0	0	1111/1111	rc=0
PermAdmissibility-PT-01	CTLC	52537	59.01	144500	0	0	0	16	144/592	rc=0
SmartHome-PT-02	CTLC	86401	0.05	81540	16	16	0	0	3/127	rc=0
SmartHome-PT-02	CTLF	86401	0.04	81396	16	16	0	0	3/127	rc=0
PermAdmissibility-PT-01	CTLF	52537	59.01	157696	0	0	0	16	144/592	rc=0
CircularTrains-PT-024	CTLC	86515	1.31	132752	16	16	0	0		rc=0
CircularTrains-PT-024	CTLF	86515	1.44	141976	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLF	87552	1.01	108928	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLC	87552	1.22	115360	16	16	0	0		rc=0
SwimmingPool-PT-01	CTLC	89621	6.80	182408	16	16	0	0		rc=0
StigmergyElection-PT-07a	CTLC	96723	0.30	118508	16	16	0	0	42/2618	rc=0
StigmergyElection-PT-07a	CTLF	96723	0.27	118536	16	16	0	0	42/2618	rc=0
SwimmingPool-PT-01	CTLF	89621	10.93	221324	16	16	0	0		rc=0
SatelliteMemory-PT-X00100Y0003	CTLC	76358	44.22	494928	16	16	0	0	3/10	rc=0
ServersAndClients-PT-200320	CTLC	64401	59.82	2166184	0	0	0	16		rc=0
ServersAndClients-PT-200320	CTLF	64401	59.82	2166200	0	0	0	16		rc=0
ServersAndClients-PT-400160	CTLC	64801	59.84	2361028	0	0	0	16		rc=0
SatelliteMemory-PT-X00100Y0003	CTLF	76358	52.53	396052	16	16	0	0	3/10	rc=0
CANConstruction-PT-005	CTLC	97527	18.38	259008	16	16	0	0	50/140	rc=0
ServersAndClients-PT-400160	CTLF	64801	59.88	2361384	0	0	0	16		rc=0
SimpleLoadBal-PT-05	CTLC	116176	1.44	117784	16	16	0	0	27/180	rc=0
SimpleLoadBal-PT-05	CTLF	116176	1.52	117520	16	16	0	0	27/180	rc=0
