instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
FlexibleBarrier-PT-04a	CTLF	20737	0.08	82720	16	16	0	0		rc=0
Peterson-PT-2	CTLC	20754	1.08	102240	16	16	0	0	30/126	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.21	411288	0	0	0	16		rc=0
ServersAndClients-PT-100160	CTLF	16201	59.22	411352	0	0	0	16		rc=0
ShieldRVt-PT-001B	CTLF	21947	0.15	85432	16	16	0	0	19/53	rc=0
ShieldRVt-PT-001B	CTLC	21947	0.25	89456	16	16	0	0	19/53	rc=0
AutonomousCar-PT-03a	CTLC	22521	0.29	92320	16	16	0	0	20/121	rc=0
Peterson-PT-2	CTLF	20754	1.75	103624	16	16	0	0	30/126	rc=0
AutonomousCar-PT-03a	CTLF	22521	0.46	97668	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.15	86288	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.10	82908	16	16	0	0		rc=0
ParamProductionCell-PT-1	CTLC	25632	0.49	89400	16	16	0	0	31/202	rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	1.00	90676	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	1.29	96000	16	16	0	0		rc=0
ParamProductionCell-PT-1	CTLF	25632	0.36	90472	16	16	0	0	31/202	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	1.18	118224	16	16	0	0	27/73	rc=0
StigmergyCommit-PT-04a	CTLF	25867	1.50	95152	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLC	25867	1.89	97692	16	16	0	0	60/592	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	2.60	153604	16	16	0	0	27/73	rc=0
Anderson-PT-04	CTLC	29641	2.53	117912	16	16	0	0	136/200	rc=0
Anderson-PT-04	CTLF	29641	1.10	97192	16	16	0	0	136/200	rc=0
StigmergyElection-PT-06a	CTLF	20473	16.07	101052	16	16	0	0	36/1042	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	1.19	93512	16	16	0	0	8/24	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.94	90036	16	16	0	0	8/24	rc=0
ServersAndClients-PT-200080	CTLC	16401	59.21	413796	0	0	0	16		rc=0
Parking-PT-104	CTLC	31745	0.20	86208	16	16	0	0	8/97	rc=0
Parking-PT-104	CTLF	31745	0.16	85652	16	16	0	0	8/97	rc=0
ServersAndClients-PT-200080	CTLF	16401	59.21	413620	0	0	0	16		rc=0
EisenbergMcGuire-PT-03	CTLF	31265	5.50	131304	16	16	0	0	99/216	rc=0
BART-PT-002	CTLC	17424	32.83	151908	16	16	0	0		rc=0
EisenbergMcGuire-PT-03	CTLC	31265	10.15	160320	16	16	0	0	99/216	rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	18.10	358848	16	16	0	0	1/18	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	21.25	164824	16	16	0	0	1/18	rc=0
BART-PT-002	CTLF	17424	59.01	212096	11	11	0	5		rc=0
ServersAndClients-PT-100320	CTLC	32201	59.52	918308	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.05	81156	16	16	0	0	6/25	rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.04	81380	16	16	0	0	6/25	rc=0
